id,organization_id,description,created_at
15859,90d5c45c-3c35-49cb-be49-61995f6cf9a7,"When funds are received: Anything above $5,200.00 moves from Savings DO NOT TOUCH to Amazon / Food / Clothes / Kids Clothes / Anything Else.

When GROCERIES / DOCTOR balance is at least $5,000.00: Anything above $5,000.00 moves from GROCERIES / DOCTOR to Savings DO NOT TOUCH.

When DO NOT TOUCH balance is at least $10,000.00: Anything above $10,000.00 moves from DO NOT TOUCH to Diverter.

When funds are received: 95.00% of incoming funds goes from Diverter to GROCERIES / DOCTOR; 5.00% of incoming funds goes from Diverter to Amazon / Food / Clothes / Kids Clothes / Anything Else.

When funds are received: Anything above $500.00 moves from Checking DO NOT TOUCH to DO NOT TOUCH.

When funds are received: Anything above $500.00 moves from Checking DO NOT TOUCH to DO NOT TOUCH.",2026-01-22 12:24:05.63+00
15860,439ee9f3-9693-47c8-a80e-1778f181bb8f,"When funds are received: 97.00% of incoming funds goes from CCC Income to CCC Funds.

When funds are received: 100.00% of incoming funds goes from CSBS Income Hub to Castro HUB.

When funds are received: 79.00% of incoming funds goes from Castro HUB to Joint Contributions; 2.00% of incoming funds goes from Castro HUB to Personal Liabilities; 18.00% of incoming funds goes from Castro HUB to RE Expenses; 1.00% of incoming funds goes from Castro HUB to CCC Expenses.

When funds are received: 75.00% of incoming funds goes from CSBS Income to CSBS Income Hub; 25.00% of incoming funds goes from CSBS Income to CSBS Taxes.

When funds are received: 100.00% of incoming funds goes from KW DOP Income to Jose's Account.

When funds are received: 4.50% of incoming funds goes from CCC Funds to CCC Income Hub; 95.50% of incoming funds goes from CCC Funds to Fidel Castro - Gift.

When funds are received: 80.00% of incoming funds goes from Joint Contributions to C&M - Housing & Utilities; 9.00% of incoming funds goes from Joint Contributions to C&M - Food & Essentials; 1.00% of incoming funds goes from Joint Contributions to C&M - Subscriptions; 7.00% of incoming funds goes from Joint Contributions to C&M - Emergency Funds; 3.00% of incoming funds goes from Joint Contributions to C&M - Wedding Funds.

When funds are received: 25.00% of incoming funds goes from CCC Income Hub to CCC Taxes; 75.00% of incoming funds goes from CCC Income Hub to Castro HUB.

When funds are received: 80.00% of incoming funds goes from RE Income HUB to Castro HUB; 20.00% of incoming funds goes from RE Income HUB to RE Taxes.

When RE Taxes balance is at least $0.00: 100.00% of incoming funds goes from RE Taxes to RE Savings.

When Jose's Account balance is at least $0.00: 100.00% of incoming funds goes from Jose's Account to Jose's Account.

When C&M - Wedding Funds balance is at least $0.00: $250.00 moves from C&M - Wedding Funds to Wedding Savings; Anything above $0.00 moves from C&M - Wedding Funds to Business Profits.

When C&M - Food & Essentials balance is at least $0.00: 100.00% of incoming funds goes from C&M - Food & Essentials to Food & Essentials; Anything above $0.00 moves from C&M - Food & Essentials to Business Profits.

When C&M - Housing & Utilities balance is at least $0.00: 100.00% of incoming funds goes from C&M - Housing & Utilities to Housing & Utilities; Anything above $0.00 moves from C&M - Housing & Utilities to Business Profits.

When RE Expenses balance is at least $0.00: 100.00% of incoming funds goes from RE Expenses to RE Checking.

When C&M - Emergency Funds balance is at least $0.00: 100.00% of incoming funds goes from C&M - Emergency Funds to Emergency Funds; Anything above $0.00 moves from C&M - Emergency Funds to Business Profits.

When C&M - Subscriptions balance is at least $0.00: 100.00% of incoming funds goes from C&M - Subscriptions to Subscriptions; Anything above $0.00 moves from C&M - Subscriptions to Business Profits.

When Fidel Castro - Gift balance is at least $0.00: 100.00% of incoming funds goes from Fidel Castro - Gift to Dad.

When Salary Pod (Payroll) balance lessThan $2,238.00: Funds move from KW1C Commission to Salary Pod (Payroll); 100.00% of incoming funds goes from KW1C Commission to RE Income HUB; 100.00% of incoming funds goes from KW1C Commission to RE Income HUB.

When funds are received: 100.00% of incoming funds goes from Personal Liabilities to Personal Checking.

When CCC Expenses balance is at least $0.00: 100.00% of incoming funds goes from CCC Expenses to CCC Checking.",2026-01-22 12:24:05.63+00
15861,553e6345-ca78-4d97-88d9-4dd9f52fc229,"When funds are received: 15.00% of incoming funds goes from Personal Income to Citi® Accelerate Savings; 12.50% of incoming funds goes from Personal Income to Robinhood individual; 60.00% of incoming funds goes from Personal Income to Access Account; 12.50% of incoming funds goes from Personal Income to 360 Checking.

When funds are received: 40.00% of incoming funds goes from Deposits to Opex; 35.00% of incoming funds goes from Deposits to Owner Comp; 15.00% of incoming funds goes from Deposits to Tax; 10.00% of incoming funds goes from Deposits to Profit.",2026-01-22 12:24:05.63+00
15862,ffb35c77-334f-442b-b2f0-6979ff38f61a,"When funds are received: $100.00 moves from Incoming Funds to InfiniteSkyDC Expenses .

When funds are received: 100.00% of incoming funds goes from Mantech to Incoming Funds.

When funds are received: $175.00 moves from Incoming Funds to Ally Sentra Auto Loan.

When funds are received: $3,600.00 moves from VA Disability to Vista Green Rent Payments; 100.00% of incoming funds goes from VA Disability to Incoming Funds.

When funds are received: $110.00 moves from Incoming Funds to TrustMark - Long Term Health.

When funds are received: $3,400.00 moves from Vista Green Rent Payments to Isaiah T Petteway.

When funds are received: $60.00 moves from Incoming Funds to Klarna.",2026-01-22 12:24:05.63+00
15863,494a9964-72d8-4321-9d52-f10c007b6166,"When funds are received: Funds move from Overflow to Bills, Credit Cards, & Groceries; Funds move from Overflow to HYS Account -7409; Funds move from Overflow to Chase Credit Card; Funds move from Overflow to Bank of America Credit Card; Funds move from Overflow to Care Credit Credit Card; Funds move from Overflow to Citibank Credit Card; Funds move from Overflow to Discover Credit Card; Funds move from Overflow to Prime Chase Credit Card.

When funds are received: Funds move from Birthday Fund - 100/month to Tiana Birthday - September 9th; Funds move from Birthday Fund - 100/month to Isaac Birthday - Oct 18; Funds move from Birthday Fund - 100/month to Nana Birthday Feb 2nd; Funds move from Birthday Fund - 100/month to Eric Birthday/Fathers Day May 3rd; Funds move from Birthday Fund - 100/month to Isabella Birthday - May 12th; Funds move from Birthday Fund - 100/month to Tailleur Birthday - May 17th; Funds move from Birthday Fund - 100/month to Carolines Birthday/Mothers Day May10/June12; Funds move from Birthday Fund - 100/month to Caroline and Eric Anniversary July 5th.

When funds are received: Anything above $9,000.00 moves from Bills, Credit Cards, & Groceries to Budget Buffer.

When funds are received: Funds move from Budget Buffer to Monthly Car - 110; Funds move from Budget Buffer to Annual car - 50; Funds move from Budget Buffer to Car Registration - 10; $200.00 moves from Budget Buffer to Home School - 200; $485.00 moves from Budget Buffer to Random Baker Stuff - 385; Funds move from Budget Buffer to Clothing - 275; Funds move from Budget Buffer to Eating Out - 450; $100.00 moves from Budget Buffer to Birthday Fund - 100/month; $120.00 moves from Budget Buffer to Christmas - 120; Funds move from Budget Buffer to Vacation - 4000; Funds move from Budget Buffer to Electronics - 50; Anything above $2,000.00 moves from Budget Buffer to Overflow.

When funds are received: Anything above $12,000.00 moves from HYS Account -7409 to Individual Brokerage -5548.",2026-01-22 12:24:05.63+00
15864,86857641-9106-4a8b-a9df-5f4703a18885,"When funds are received: 20.00% of incoming funds goes from Salary to Personal Savings (10%); 80.00% of incoming funds goes from Salary to Income.

When funds are received: 20.00% of incoming funds goes from Side Work - Timing Robot to Taxes (20%); 10.00% of incoming funds goes from Side Work - Timing Robot to Growth (10%); 10.00% of incoming funds goes from Side Work - Timing Robot to Profit / Emergency (10%); 30.00% of incoming funds goes from Side Work - Timing Robot to Owner Pay (30%); 30.00% of incoming funds goes from Side Work - Timing Robot to Operating Expenses (30%).

When funds are received: 100.00% of incoming funds goes from Personal Savings (10%) to SoFi Savings.

When funds are received: $435.00 moves from Income to Rent; $291.00 moves from Income to Car Insurance; $50.00 moves from Income to Phone Bill; $816.94 moves from Income to Ram Payment; $449.52 moves from Income to Health Insurance; 10.00% of incoming funds goes from Income to 401K (10%); 10.00% of incoming funds goes from Income to Personal Savings (10%); 20.00% of incoming funds goes from Income to Monthly Spending (20%).

When funds are received: 100.00% of incoming funds goes from Monthly Spending (20%) to CHASE COLLEGE.

When funds are received: 20.00% of incoming funds goes from Owner Pay (30%) to Personal Savings (10%); 80.00% of incoming funds goes from Owner Pay (30%) to Income.

When funds are received: 100.00% of incoming funds goes from Taxes (20%) to Business Savings.

When funds are received: 100.00% of incoming funds goes from Operating Expenses (30%) to Business Checking.",2026-01-22 12:24:05.63+00
15865,7a9f7593-a268-44de-a1a1-14aa24f9ef17,"When funds are received: 40.00% of incoming funds goes from Wants to Vacation.

When funds are received: 10.00% of incoming funds goes from Rainy Day Fund to 6 Months of Bills Fund.

When funds are received: 95.00% of incoming funds goes from Savings to Rainy Day Fund; Funds move from Savings to cashRewards Visa; Funds move from Savings to Visa Signature GO REWARDS; Funds move from Savings to Used Vehicle Loan.

When funds are received: 35.00% of incoming funds goes from Salary to Wants; 60.00% of incoming funds goes from Salary to Savings.",2026-01-22 12:24:05.63+00
15866,91b3a304-1251-4f42-8992-09f12839661f,"When funds are received: 20.00% of incoming funds goes from Biz Income to Taxes; 47.00% of incoming funds goes from Biz Income to Personal Bills; 20.00% of incoming funds goes from Biz Income to Business Savings; 13.00% of incoming funds goes from Biz Income to Personal Savings.

When funds are received: 100.00% of incoming funds goes from Personal Bills to Adv Plus Banking.

When funds are received: 50.00% of incoming funds goes from Business Savings to Business Adv Fundamentals.",2026-01-22 12:24:05.63+00
15867,f14c494f-6849-4500-8d66-c1d37757d14e,"When funds are received: Funds move from Credit Card Payoff to Capital One.

When balance greaterThan 100000: 100.00% of incoming funds goes from CHECKING to PRIMARY SAVINGS.

When Personal Loan Pay Off  balance is at least $10,000.00: 100.00% of incoming funds goes from Personal Loan Pay Off  to Life Savings.

When Dental Payoff balance is at least $2,000.00: 50.00% of incoming funds goes from Dental Payoff to Personal Loan Pay Off ; 50.00% of incoming funds goes from Dental Payoff to Auto Loan Payoff.

When Auto Loan Payoff balance is at least $10,000.00: 100.00% of incoming funds goes from Auto Loan Payoff to Life Savings.

When Revolving Car Expenses balance is at least $2,000.00: 100.00% of incoming funds goes from Revolving Car Expenses to Dental Payoff.

When EM Fund balance is at least $4,000.00: 80.00% of incoming funds goes from EM Fund to Bill Pay ; 10.00% of incoming funds goes from EM Fund to Vacation; 10.00% of incoming funds goes from EM Fund to Spending Account.

When funds are received: Funds move from Credit Card Payoff to Chase.

When Credit Card Payoff balance is at least $5,000.00: 100.00% of incoming funds goes from Credit Card Payoff to Dental Payoff.

When funds are received: $230.00 moves from Personal Loan Pay Off  to CHECKING.

When transferAmount greaterThan 100000: $1,200.00 moves from DCPS Paycheck to Rent; 20.00% of incoming funds goes from DCPS Paycheck to Personal checking; 30.00% of incoming funds goes from DCPS Paycheck to Credit Card Payoff; 20.00% of incoming funds goes from DCPS Paycheck to Auto Loan Payoff; 20.00% of incoming funds goes from DCPS Paycheck to Dental Payoff; 10.00% of incoming funds goes from DCPS Paycheck to Personal Loan Pay Off ; 100.00% of incoming funds goes from DCPS Paycheck to EM Fund; 90.00% of incoming funds goes from DCPS Paycheck to Bill Pay ; 10.00% of incoming funds goes from DCPS Paycheck to EM Fund.

When funds are received: $50.00 moves from Credit Card Payoff to Discount Tire Credit Card.

When funds are received: Funds move from Dental Payoff to CareCredit Healthcare Credit Card.

When funds are received: $320.00 moves from Auto Loan Payoff to CHECKING.",2026-01-22 12:24:05.63+00
15868,f4785725-f4d7-4f62-810a-1d6dd355606b,"When funds are received: $1,500.00 moves from Alder Rabbit Income to FSB Checking; $3,000.00 moves from Alder Rabbit Income to NE Checking; 50.00% of incoming funds goes from Alder Rabbit Income to Taxes Savings Account; 50.00% of incoming funds goes from Alder Rabbit Income to Investments.

When funds are received: 35.00% of incoming funds goes from Salary to Discretionary; 35.00% of incoming funds goes from Salary to Incidentals; 30.00% of incoming funds goes from Salary to Investments.",2026-01-22 12:24:05.63+00
15869,eb38eec0-6d8a-44b8-8042-f14740b610ec,"When funds are received: 80.00% of incoming funds goes from virgil to Virgil Robison; 20.00% of incoming funds goes from virgil to Virgil tax savings.

When funds are received: Funds move from OPEX DISTROBUTION account to Truck Fuel ; Funds move from OPEX DISTROBUTION account to Off Road Fuel ; Funds move from OPEX DISTROBUTION account to Subscriptions; 45.00% of incoming funds goes from OPEX DISTROBUTION account to CRM & Advert.; 40.00% of incoming funds goes from OPEX DISTROBUTION account to Maint. and repairs; 15.00% of incoming funds goes from OPEX DISTROBUTION account to Insurance and Licensing .

When funds are received: 45.00% of incoming funds goes from Distribution account to payroll lawn; 15.00% of incoming funds goes from Distribution account to Taxes; 10.00% of incoming funds goes from Distribution account to New Equipment/rentals; 5.00% of incoming funds goes from Distribution account to Profit account; 70.00% of incoming funds goes from Distribution account to OPEX DISTROBUTION account.

When funds are received: 20.00% of incoming funds goes from reggie to reggie savings for taxes; 80.00% of incoming funds goes from reggie to Reggie Mccullum.",2026-01-22 12:24:05.63+00
15870,9293953f-b1b7-485d-97c4-b5ec05df5c31,"When funds are received: $25.00 moves from LOAN DEBT PAYMENTS to FIXED RATE LOAN.

When funds are received: $10.00 moves from LOAN DEBT PAYMENTS to American Express Card.

When funds are received: $500.00 moves from USAA CLASSIC CHECKING ESSENTIALS ACCOUNT to LOAN DEBT PAYMENTS.

When balance lessThan 250000: $10.00 moves from BACKUP FUNDS to Business Checking INCOME ACCOUNT.

When funds are received: $100.00 moves from Business Checking INCOME ACCOUNT to TAX PAYMENT ACCOUNT.",2026-01-22 12:24:05.63+00
15871,99d9c6ae-b316-4d75-a0ea-2c0bf9507b75,"When funds are received: 15.00% of incoming funds goes from Toaster's Media, LLC to Taxes; 85.00% of incoming funds goes from Toaster's Media, LLC to Wedding.

When balance greaterThan 30000 and balance lessThan 29900: 10.00% of incoming funds goes from CityLine Bible Church to Credit Card Payoff; 12.50% of incoming funds goes from CityLine Bible Church to Taxes; 10.00% of incoming funds goes from CityLine Bible Church to Tithing; $350.00 moves from CityLine Bible Church to Car Payment; 100.00% of incoming funds goes from CityLine Bible Church to Wedding; 100.00% of incoming funds goes from CityLine Bible Church to Taxes.

When funds are received: 100.00% of incoming funds goes from Savings and Invest to Individual.

When funds are received: 100.00% of incoming funds goes from Wedding to Online Savings.

When funds are received: 100.00% of incoming funds goes from Debit to CityLine Bible Church.

When funds are received: 100.00% of incoming funds goes from Credit Card Payoff to Credit Card Payoff.

When funds are received: 100.00% of incoming funds goes from Car Payment to Car Payoff.

When funds are received: 20.00% of incoming funds goes from MidOpt PayCheck to Credit Card Payoff; 40.00% of incoming funds goes from MidOpt PayCheck to TOTAL CHECKING; 25.00% of incoming funds goes from MidOpt PayCheck to Wedding; 15.00% of incoming funds goes from MidOpt PayCheck to Car Payment.",2026-01-22 12:24:05.63+00
15872,edcda805-ebb3-4fd6-a799-0c524e0b67e5,"When funds are received: Anything above $0.00 moves from IBKRTransfer to Qi Chu Rambusch IBKR.

When funds are received: 100.00% of incoming funds goes from Salem5 to POWERPLUS CHECKING.

When funds are received: 100.00% of incoming funds goes from CashAppReceive to Savings Pod.

When funds are received: 100.00% of incoming funds goes from Skrill to TaekUSBuffer.

When funds are received: 100.00% of incoming funds goes from Kalshi to TaekUSBuffer.

When balance greaterThanInclusive 2000000: Anything above $1,000.00 moves from Affinity Cash Back Debit to WUBuffer.

When balance greaterThanInclusive 1000000: Anything above $1,500.00 moves from MONEY MARKET to WUBuffer.

When Savings Pod balance is at least $7,000.00: Anything above $0.00 moves from Savings Pod to Individual Cash Account.

When balance greaterThanInclusive 1000000: 100.00% of incoming funds goes from KASASA CASH BACK to WUBuffer.

When funds are received: 100.00% of incoming funds goes from PaypalGCookie223 to Savings Pod.

When funds are received: 100.00% of incoming funds goes from CitiRewards to Savings Pod.

When funds are received: 100.00% of incoming funds goes from AppleCash to Savings Pod.

When funds are received: 100.00% of incoming funds goes from Venmo to Savings Pod.

When funds are received: 100.00% of incoming funds goes from SplitwisePay to Savings Pod.

When funds are received: 100.00% of incoming funds goes from fluz to TaekUSBuffer.

When funds are received: 100.00% of incoming funds goes from SlashdotTravel to TaekUSBuffer.

When funds are received: 100.00% of incoming funds goes from mcookie223Paypal3 to Savings Pod.

When funds are received: 100.00% of incoming funds goes from SlashdotMotel to Savings Pod.

When funds are received: 100.00% of incoming funds goes from Monzo to Savings Pod.

When WUBuffer balance is at least $10,000.00: 100.00% of incoming funds goes from WUBuffer to TaekUSBuffer.

When balance greaterThanInclusive 1000000: 100.00% of incoming funds goes from UCU SECONDARY SHARE to WUBuffer.

When balance greaterThanInclusive 1000000: 100.00% of incoming funds goes from CAFCU Traditional Checking to WUBuffer.

When balance greaterThanInclusive 1000000: 100.00% of incoming funds goes from Andrews BASE SAVINGS to WUBuffer.

When balance greaterThanInclusive 1000000: 100.00% of incoming funds goes from One Checking to WUBuffer.

When WUBuffer balance is at least $8,000.00: Anything above $0.00 moves from WUBuffer to TaekUSBuffer.

When funds are received: 100.00% of incoming funds goes from SlashConnect to Slash Primary.

When funds are received: $2,500.00 moves from Salary to TD BEYOND CHECKING; $9,999.00 moves from Salary to Savings Pod.

When funds are received: $500.00 moves from Savings Pod to 360 Checking.

When funds are received: 100.00% of incoming funds goes from RoarMoney to WUBuffer.

When TaekUSBuffer balance is at least $10,000.00: Anything above $0.00 moves from TaekUSBuffer to Business Debit.",2026-01-22 12:24:05.63+00
15873,5bf26a0c-b0a0-48c8-a54a-1493222e676f,"When funds are received: 100.00% of incoming funds goes from Mike's Income to [M] Operating Expenses.

When funds are received: Funds move from Rachel's Income to [B] Living Expenses.

When funds are received: Anything above $6,100.00 moves from Michael Mroczka - May Street - Operating Expenses to Michael Mroczka - May Street - Vacancy.

When balance greaterThan 0: Funds move from [B] Living Expenses to [R] Chase Sapphire Credit Card.

When [B] Living Expenses balance is at least $12,000.00 and balance lessThan 600000: Anything above $10,000.00 moves from [B] Living Expenses to Individual Cash Account.",2026-01-22 12:24:05.63+00
15874,a0f1509a-c834-4baf-bb27-39bc4bd8003f,"When funds are received: 100.00% of incoming funds goes from A+ Income (Staffing) to A+ General Funds (Staffing).

When funds are received: Funds move from TOTAL CHECKING to CREDIT CARD.

When funds are received: $1,900.00 moves from Brendan Salary to OReilly Joint; $1,800.00 moves from Brendan Salary to TOTAL CHECKING; $200.00 moves from Brendan Salary to Student Loans; Anything above $100.00 moves from Brendan Salary to Robinhood Brokerage.

When funds are received: 84.00% of incoming funds goes from Check Deposit to PERFBUS CHK; 10.00% of incoming funds goes from Check Deposit to ASC Taxes; 5.00% of incoming funds goes from Check Deposit to Profit.

When funds are received: 84.00% of incoming funds goes from Check Deposit to PERFBUS CHK; 10.00% of incoming funds goes from Check Deposit to ASC Taxes; 5.00% of incoming funds goes from Check Deposit to Profit.

When funds are received: 84.00% of incoming funds goes from Check Deposit to PERFBUS CHK; 10.00% of incoming funds goes from Check Deposit to ASC Taxes; 5.00% of incoming funds goes from Check Deposit to Profit.",2026-01-22 12:24:05.63+00
15875,8396806d-ef7f-497e-9e0d-89b9b136dd8d,"When funds are received: 100.00% of incoming funds goes from Salary KAB to Salary.

When funds are received: 30.00% of incoming funds goes from Martin Heavy Industries Dividend to Taxes; 100.00% of incoming funds goes from Martin Heavy Industries Dividend to Salary.

When funds are received: Funds move from Salary to Fixed Bills; Funds move from Salary to Reserve; 100.00% of incoming funds goes from Salary to Variable Bills.

When funds are received: Funds move from Variable Bills to Amazon Personal Card; Anything above $5,000.00 moves from Variable Bills to HSA Contribution; Anything above $5,000.00 moves from Variable Bills to Lot Taxes; Anything above $10,000.00 moves from Variable Bills to Robinhood Brokerage.

When funds are received: $800.00 moves from Fixed Bills to Rent Account.",2026-01-22 12:24:05.63+00
15876,7836b0d8-e22e-4d1b-b3d0-8d27146e4aaf,"When funds are received: $100.00 moves from Plate Express Payment to Op Exp Cap 78 Tap 30; 10.00% of incoming funds goes from Plate Express Payment to Savings Account - $60k Goal; 5.00% of incoming funds goes from Plate Express Payment to Government's Money; 20.00% of incoming funds goes from Plate Express Payment to Short Term Savings; 5.00% of incoming funds goes from Plate Express Payment to Subscriptions; 15.00% of incoming funds goes from Plate Express Payment to Everyday Spending; 30.00% of incoming funds goes from Plate Express Payment to OwnerPay CAP11 TAP50; 15.00% of incoming funds goes from Plate Express Payment to Distributions C6 T5.

When funds are received: 100.00% of incoming funds goes from Sequence Rewards to Subscriptions.

When funds are received: 10.00% of incoming funds goes from OwnerPay CAP11 TAP50 to Savings Account - $60k Goal.

When funds are received: 40.00% of incoming funds goes from Personal Account Split to OwnerPay CAP11 TAP50; 10.00% of incoming funds goes from Personal Account Split to Savings Account - $60k Goal; 20.00% of incoming funds goes from Personal Account Split to Distributions C6 T5; 25.00% of incoming funds goes from Personal Account Split to Short Term Savings; 5.00% of incoming funds goes from Personal Account Split to Everyday Spending.

When funds are received: 8.00% of incoming funds goes from QuickBooks Payment CAP3 to Distributions C6 T5; 6.00% of incoming funds goes from QuickBooks Payment CAP3 to Government's Money; 64.00% of incoming funds goes from QuickBooks Payment CAP3 to Op Exp Cap 78 Tap 30; 12.00% of incoming funds goes from QuickBooks Payment CAP3 to Personal Account Split; 7.00% of incoming funds goes from QuickBooks Payment CAP3 to Jonathan Jean-Louis.",2026-01-22 12:24:05.63+00
15877,c8b43e94-9704-4d8c-b0d0-24bebf7a5e32,"When funds are received: $1,239.97 moves from GG Operating Account to Vehicle.

When funds are received: Funds move from GG Operating Account to Chase Ink Business Card.

When funds are received: 30.00% of incoming funds goes from Chris Mullins to Owner Pay; 40.00% of incoming funds goes from Chris Mullins to Taxes; 30.00% of incoming funds goes from Chris Mullins to GG Operating Account.

When funds are received: 30.00% of incoming funds goes from Christopher Growth to Owner Pay; 40.00% of incoming funds goes from Christopher Growth to GG Operating Account; 30.00% of incoming funds goes from Christopher Growth to Taxes.

When funds are received: 100.00% of incoming funds goes from Owner Pay to CHASE SAVINGS.",2026-01-22 12:24:05.63+00
15878,b256ec89-2ad9-434f-810b-ef924ac031fa,"When balance greaterThan 250000: Anything above $2,500.00 moves from Wants ($2,000) to Debt/Investing.

When funds are received: Funds move from Debt/Investing to Capital One; 100.00% of incoming funds goes from Debt/Investing to HYSA 3.4%.

When funds are received: $585.00 moves from Julia's Income to Citibank; 60.00% of incoming funds goes from Julia's Income to Needs ($5350); 40.00% of incoming funds goes from Julia's Income to Wants ($2,000).

When funds are received: 50.00% of incoming funds goes from Devin's Income to Needs ($5350); 60.00% of incoming funds goes from Devin's Income to Wants ($2,000); 40.00% of incoming funds goes from Devin's Income to Debt/Investing.",2026-01-22 12:24:05.63+00
15879,eb770333-c213-4b4f-b5ec-9a0e1777d8bb,"When date greaterThanInclusive 25: Funds move from My portal to EVERYDAY CHECKING ...9646.

When funds are received: $1,000.13 moves from My portal to Spending Account; $5,000.00 moves from My portal to Uphold; Funds move from My portal to QCLASSIC CHECKING; 100.00% of incoming funds goes from My portal to HSBC Premier.",2026-01-22 12:24:05.63+00
15880,f49ec656-7de3-4dda-ad5c-fa5b81324d03,"When funds are received: Funds move from Savings to IRA Both 14k; Funds move from Savings to Vacation 10k; Funds move from Savings to 6 Months Reserve 30k.

When funds are received: Funds move from credit card to Chase Saphire; Funds move from credit card to American Express Credit Card; Funds move from credit card to Chase.",2026-01-22 12:24:05.63+00
15881,f0427a9b-b546-4a9a-b18c-e25a1e7d8bd9,"When funds are received: 100.00% of incoming funds goes from Alex Expenses to Home.

When funds are received: 20.00% of incoming funds goes from Needs to Legal Bills ; 10.00% of incoming funds goes from Needs to Tithe ; $2,500.00 moves from Needs to Home.

When funds are received: 70.00% of incoming funds goes from NF  to Taxes; 30.00% of incoming funds goes from NF  to Income.

When funds are received: 70.00% of incoming funds goes from IDS to Income; 30.00% of incoming funds goes from IDS to Taxes.

When funds are received: 25.00% of incoming funds goes from Income to Needs; 5.00% of incoming funds goes from Income to Wants; 20.00% of incoming funds goes from Income to Savings; 10.00% of incoming funds goes from Income to Tithe ; 20.00% of incoming funds goes from Income to Legal Bills ; 15.00% of incoming funds goes from Income to Home; 5.00% of incoming funds goes from Income to PREMIER PLUS CKG.

When funds are received: 80.00% of incoming funds goes from Savings to CHASE SAVINGS.

When funds are received: 30.00% of incoming funds goes from Katie May  to Taxes; 70.00% of incoming funds goes from Katie May  to Income.",2026-01-22 12:24:05.63+00
15882,97803593-9879-4c77-95cb-e4081dfd5764,"When funds are received: 30.00% of incoming funds goes from Non-Liven Income to Taxes; 70.00% of incoming funds goes from Non-Liven Income to Personal Buffer.

When funds are received: 20.00% of incoming funds goes from Personal Buffer to For Debt.

When Personal  balance notEqual $5,500.00: Funds move from Personal Buffer to Personal .

When funds are received: Anything above $2,000.00 moves from Personal Buffer to Ally Personal Savings.

When funds are received: 100.00% of incoming funds goes from Taxes to Ally Tax Savings.

When funds are received: 100.00% of incoming funds goes from Business to Business Adv Fundamentals.

When funds are received: $56.00 moves from Personal  to Planet Fitness & Affirm; $585.00 moves from Personal  to To Betterment Accounts; $850.00 moves from Personal  to Spending Money (Schwab); $4,031.00 moves from Personal  to Bills (Personal BOA).

When balance lessThan 1000000 and balance greaterThanInclusive 1000000 and balance lessThanInclusive 1149999 and balance greaterThanInclusive 1150000 and balance lessThanInclusive 1299999 and balance greaterThanInclusive 1300000: 15.00% of incoming funds goes from Liven Business Income to Taxes; $1,900.00 moves from Liven Business Income to Business; $5,522.00 moves from Liven Business Income to Personal ; 100.00% of incoming funds goes from Liven Business Income to Personal Buffer; 20.00% of incoming funds goes from Liven Business Income to Taxes; $1,900.00 moves from Liven Business Income to Business; $5,522.00 moves from Liven Business Income to Personal ; 100.00% of incoming funds goes from Liven Business Income to Personal Buffer; 25.00% of incoming funds goes from Liven Business Income to Taxes; $1,900.00 moves from Liven Business Income to Business; $5,522.00 moves from Liven Business Income to Personal ; 100.00% of incoming funds goes from Liven Business Income to Personal Buffer; 30.00% of incoming funds goes from Liven Business Income to Taxes; $1,900.00 moves from Liven Business Income to Business; $5,522.00 moves from Liven Business Income to Personal ; 100.00% of incoming funds goes from Liven Business Income to Personal Buffer.",2026-01-22 12:24:05.63+00
