ORGANIZATION_ID,ANNUALINCOME,OCCUPATION,PRODUCTGOAL,CURRENT_SUBSCRIPTION_NAME,USER_TYPE,DEBIT_CARD_SPENDER,ACTIVATED_PORTS,ACCOUNTS_CONNECTED,AGE_GROUP
91b3a304-1251-4f42-8992-09f12839661f,BETWEEN_50K_AND_100K,ENTERTAINMENT_SPORTS_ARTS_OR_MEDIA,,Pro,BUSINESS,false,1,4,25-35
6d3659c6-50e6-49a9-91e9-220b361feb51,,,,Business,INDIVIDUAL,false,0,10,25-35
747300d0-f6c2-49e9-bdee-f88ff5a2f5f2,BETWEEN_100K_AND_250K,ARCHITECT_OR_ENGINEER,,Business,BUSINESS,true,6,66,55-64
c1dcb6cb-dcac-4d25-9421-ad6a1d416053,OVER_250K,LAWYER,ORGANIZE_FINANCING,Pro,INDIVIDUAL,false,1,15,25-35
6b216747-779f-4f25-b441-4e6c229e4fd3,OVER_250K,EDUCATOR,AUTOMATE_MY_BUDGETING,Business,BUSINESS,false,2,14,55-64
e6c31a7d-ac45-4f3c-874e-e3a66f8c5889,BETWEEN_50K_AND_100K,BUSINESS_ANALYST_ACCOUNTANT_OR_FINANCIAL_ADVISOR,,Starter,INDIVIDUAL,false,1,22,25-35
eb62b65b-1bf0-4cf6-9e6a-c97ac8356ae3,BETWEEN_50K_AND_100K,CONSTRUCTION_MECHANIC_OR_MAINTENANCE_WORKER,AUTOMATE_MY_BUDGETING,Pro,BUSINESS,true,1,38,25-35
5d3784f4-ce16-42bc-a395-6dc4878a8385,OVER_250K,DOCTOR,PAY_OFF_DEBT,Pro,BUSINESS,false,1,31,36-44
c31ae15c-9118-47d8-a91c-9f00eb13142a,BETWEEN_50K_AND_100K,NURSE_HEALTHCARE_TECHNICIAN_OR_HEALTHCARE_SUPPORT,DEBT_PAYMENT,Pro,BUSINESS,true,3,40,25-35
1a84aced-3c73-45c2-9982-3ea962cd4020,BETWEEN_100K_AND_250K,ARCHITECT_OR_ENGINEER,AUTOMATE_MY_BUDGETING,Business,BUSINESS,false,1,13,25-35
b207c561-a56b-4412-9c3a-04ebd0927e62,BETWEEN_100K_AND_250K,EXECUTIVE_OR_MANAGER,DEBT_PAYMENT,Business,BUSINESS,true,4,31,25-35
a71d4a64-3622-4ab2-aef7-f272cc3839b7,BETWEEN_50K_AND_100K,MANUFACTURING_OR_PRODUCTION_WORKER,AUTOMATE_MY_BUDGETING,Pro,BUSINESS,true,13,79,36-44
5f492de8-ee42-49b7-aaa9-0e5d5235b85b,BETWEEN_10K_AND_25K,EXECUTIVE_OR_MANAGER,PAY_OFF_DEBT,Starter,INDIVIDUAL,true,2,11,25-35
19def3c3-268e-41e4-9b43-bd2277f2fe59,BETWEEN_100K_AND_250K,SALES_REPRESENTATIVE_BROKER_AGENT,ORGANIZE_FINANCING,Pro,BUSINESS,false,1,27,36-44
d0595f49-0c91-46f8-98cb-171755f3fcda,BETWEEN_100K_AND_250K,EXECUTIVE_OR_MANAGER,,Pro,BUSINESS,false,1,11,36-44
fd77a98e-56d6-45c0-8120-118da204b272,BETWEEN_50K_AND_100K,EXECUTIVE_OR_MANAGER,AUTOMATE_MY_BUDGETING,Pro,BUSINESS,true,1,1,36-44
a4baeed6-a803-4a08-b259-fec91c68db23,BETWEEN_25K_AND_50K,HOSPITALITY_OFFICE_OR_ADMINISTRATIVE_SUPPORT_WORKER,PAY_OFF_DEBT,Starter,INDIVIDUAL,true,6,45,25-35
5fff8539-4c1b-4ad0-b9ae-745ae7a02cd8,BETWEEN_50K_AND_100K,PERSONAL_CARE_OR_SERVICE_WORKER,,Pro,BUSINESS,true,8,13,25-35
ff9a5f05-faf9-4f40-a3e3-a53085694be8,UP_TO_10K,STUDENT,PAY_OFF_DEBT,Starter,INDIVIDUAL,true,0,9,18-24
ddbb6ad2-76d6-4a47-80cc-6de6958193c1,BETWEEN_50K_AND_100K,PERSONAL_CARE_OR_SERVICE_WORKER,SAVE_FOR_TAXES,Pro,BUSINESS,true,1,8,25-35
0046c4fd-4f18-4562-a0c5-d94b06ab1697,BETWEEN_25K_AND_50K,MANUFACTURING_OR_PRODUCTION_WORKER,OPTIMIZE_CASH_FLOW,Pro,BUSINESS,true,1,18,25-35
9c80ea81-196b-4479-9cc0-b8eb25d1bb31,OVER_250K,SCIENTIST_OR_TECHNOLOGIST,,Pro,INDIVIDUAL,false,1,8,25-35
67514d7b-f6e1-41d4-9681-c86f32ae0be5,BETWEEN_25K_AND_50K,PERSONAL_CARE_OR_SERVICE_WORKER,VISUALIZE_AND_TRACK_FINANCES,Pro,BUSINESS,true,4,16,36-44
e16e8bca-7429-49d4-bf45-22f714b4a97f,BETWEEN_50K_AND_100K,ARCHITECT_OR_ENGINEER,AUTOMATE_MY_BUDGETING,Starter,BUSINESS,true,1,17,25-35
cd86114a-9a7d-4af3-af3b-7b28efb1ca6b,BETWEEN_50K_AND_100K,ARCHITECT_OR_ENGINEER,ORGANIZE_FINANCING,Starter,BUSINESS,true,1,31,25-35
0dbe84de-fe67-4dea-8891-930e3ab43a21,BETWEEN_50K_AND_100K,SCIENTIST_OR_TECHNOLOGIST,AUTOMATE_MY_BUDGETING,Starter,INDIVIDUAL,true,2,17,36-44
13c9cbe8-c234-4c9b-99c9-3d51ca77e26f,BETWEEN_50K_AND_100K,EXECUTIVE_OR_MANAGER,ORGANIZE_FINANCING,Starter,INDIVIDUAL,true,5,14,25-35
d8de2a0f-2b5c-44de-afd4-66cef00af341,BETWEEN_100K_AND_250K,EXECUTIVE_OR_MANAGER,,Starter,INDIVIDUAL,false,2,26,36-44
15dabaf8-ed56-4bac-9838-a1755de46975,BETWEEN_100K_AND_250K,SALES_REPRESENTATIVE_BROKER_AGENT,,Business,BUSINESS,true,2,35,36-44
211b5a1e-b020-4166-8961-27813ca97a86,BETWEEN_50K_AND_100K,EXECUTIVE_OR_MANAGER,,Pro,BUSINESS,false,1,5,45-54
a2a14e0c-41fa-4fbc-a159-7427abf5d72b,BETWEEN_50K_AND_100K,STUDENT,,Pro,INDIVIDUAL,false,3,15,18-24
f9e8ae52-006e-41fd-b4b0-cbcc2a341f55,BETWEEN_50K_AND_100K,CONSTRUCTION_MECHANIC_OR_MAINTENANCE_WORKER,,Pro,INDIVIDUAL,true,2,36,36-44
62aea971-9f94-479e-97ed-b6af5befea65,UP_TO_10K,EXECUTIVE_OR_MANAGER,AUTOMATE_MY_BUDGETING,Starter,BUSINESS,true,1,5,18-24
d15430c9-6517-48bd-8406-96dd045a58b2,BETWEEN_100K_AND_250K,EXECUTIVE_OR_MANAGER,,Business,BUSINESS,false,6,29,25-35
97803593-9879-4c77-95cb-e4081dfd5764,,,,Business,BUSINESS,false,2,27,25-35
0e144628-ec33-4918-a0d2-8df7ed949645,BETWEEN_100K_AND_250K,PERSONAL_CARE_OR_SERVICE_WORKER,,Pro,BUSINESS,false,1,6,36-44
e955bca8-7951-48c3-a668-ad51bce0c2ad,BETWEEN_100K_AND_250K,BUSINESS_ANALYST_ACCOUNTANT_OR_FINANCIAL_ADVISOR,,Starter,INDIVIDUAL,false,1,54,25-35
f24d0956-82fd-4dd7-9c91-9262b19097eb,OVER_250K,ENTERTAINMENT_SPORTS_ARTS_OR_MEDIA,,Pro,BUSINESS,false,0,28,25-35
61264748-9d35-4090-89be-5d4eb55ceff8,BETWEEN_50K_AND_100K,EXECUTIVE_OR_MANAGER,AUTOMATE_MY_BILLS,Business,BUSINESS,true,4,46,25-35
18a9c182-f3fe-4d2b-8c58-35abdd6951d1,BETWEEN_50K_AND_100K,EXECUTIVE_OR_MANAGER,,Pro,BUSINESS,true,5,22,25-35
764a467d-ef9f-40c1-9000-44e73aa352f8,BETWEEN_100K_AND_250K,EXECUTIVE_OR_MANAGER,"OTHER-""All of the reasons you listed""",Business,BUSINESS,true,2,13,36-44
924ff63d-5f81-4a25-8c0a-618416b1a51f,UP_TO_10K,EXECUTIVE_OR_MANAGER,AUTOMATE_MY_BUDGETING,Pro,BUSINESS,true,2,17,25-35
b88b9c1b-f4d0-465c-b276-1db2a0e7c4ad,BETWEEN_50K_AND_100K,MANUFACTURING_OR_PRODUCTION_WORKER,,Pro,BUSINESS,true,2,39,36-44
509b68d1-96e3-4cfd-a574-4b8152adcc5a,BETWEEN_100K_AND_250K,SCIENTIST_OR_TECHNOLOGIST,,Business,BUSINESS,true,0,63,36-44
135fb66a-2720-4260-8cc5-2c686eb1c005,UP_TO_10K,EXECUTIVE_OR_MANAGER,,Starter,BUSINESS,false,2,16,18-24
8b2570a5-91c0-4921-bd07-783f03f5305d,BETWEEN_100K_AND_250K,ENTERTAINMENT_SPORTS_ARTS_OR_MEDIA,AUTOMATE_MY_BUDGETING,Pro,BUSINESS,true,2,27,25-35
a13f7287-32c4-4585-9fca-5713ba009839,BETWEEN_100K_AND_250K,DOCTOR,,Pro,BUSINESS,true,1,20,36-44
711e3750-029d-496a-b596-121bba8243df,OVER_250K,LAWYER,,Pro,BUSINESS,false,0,10,36-44
a713b49f-8a7a-4108-83f7-ff0e8dbc4763,BETWEEN_100K_AND_250K,EXECUTIVE_OR_MANAGER,OPTIMIZE_CASH_FLOW,Pro,INDIVIDUAL,true,2,28,25-35
0a60b2aa-4b2b-401b-91ed-7cea5796f229,BETWEEN_100K_AND_250K,SCIENTIST_OR_TECHNOLOGIST,DEBT_PAYMENT,Pro,BUSINESS,true,1,38,25-35
7c694273-44c2-4219-9397-c3f96bd10949,BETWEEN_100K_AND_250K,ARCHITECT_OR_ENGINEER,ORGANIZE_FINANCING,Pro,INDIVIDUAL,false,1,31,36-44
1a6a0abf-332b-4c12-864d-269b2c703c6e,,,,Pro,INDIVIDUAL,false,2,24,36-44
4f8f29bc-145a-4c63-9047-46534e4fda0e,BETWEEN_50K_AND_100K,EXECUTIVE_OR_MANAGER,,Starter,INDIVIDUAL,true,1,8,25-35
aa557311-c899-4a62-a8ce-fba007e0eb18,,,,Business,INDIVIDUAL,false,1,99,45-54
ec4dca85-0e79-4487-8ef3-74fc61725cc8,BETWEEN_50K_AND_100K,PILOT_DRIVER_OPERATOR,,Business,INDIVIDUAL,false,4,12,36-44
c6e72ba5-8070-4642-88ee-6e5cebda1f63,,,,Pro,INDIVIDUAL,false,1,1,25-35
01bd5e3a-41b9-418d-b327-469d7caf581c,BETWEEN_100K_AND_250K,ARCHITECT_OR_ENGINEER,ORGANIZE_FINANCING,Pro,BUSINESS,false,1,29,36-44
40198bb1-f019-4921-b8c2-5075914c9123,BETWEEN_25K_AND_50K,SCIENTIST_OR_TECHNOLOGIST,PAY_OFF_DEBT,Starter,INDIVIDUAL,false,1,2,25-35
ac0a8002-d18b-4d99-9b2f-08c8185774e0,BETWEEN_50K_AND_100K,CONSTRUCTION_MECHANIC_OR_MAINTENANCE_WORKER,,Pro,BUSINESS,false,1,4,25-35
1f3420c6-4e08-4bfa-9d5e-0a2d3010cab2,BETWEEN_50K_AND_100K,ENTERTAINMENT_SPORTS_ARTS_OR_MEDIA,AUTOMATE_MY_BUDGETING,Starter,BUSINESS,false,1,9,36-44
b979d6af-5c1e-44b9-b338-198bd68303e9,BETWEEN_100K_AND_250K,EXECUTIVE_OR_MANAGER,PAY_OFF_DEBT,Starter,INDIVIDUAL,false,1,25,36-44
734b17dc-d72a-47e1-bbad-a9e08eaecef8,BETWEEN_100K_AND_250K,BUSINESS_ANALYST_ACCOUNTANT_OR_FINANCIAL_ADVISOR,SAVE_FOR_TAXES,Pro,BUSINESS,true,1,35,36-44
e7553bcc-35e1-4ae1-942f-eb03d820a42b,BETWEEN_100K_AND_250K,ARCHITECT_OR_ENGINEER,,Starter,INDIVIDUAL,false,4,9,25-35
efe31e68-9e6f-4ebe-97d3-d350637785b3,BETWEEN_100K_AND_250K,SCIENTIST_OR_TECHNOLOGIST,,Pro,BUSINESS,true,2,26,25-35
fbe52183-6ab2-4cb1-920a-215abbc27bf6,BETWEEN_25K_AND_50K,SCIENTIST_OR_TECHNOLOGIST,DEBT_PAYMENT,Pro,INDIVIDUAL,false,1,23,36-44
cd247451-fbaa-4bc6-806e-ccdff6b151f9,BETWEEN_100K_AND_250K,STUDENT,OPTIMIZE_CASH_FLOW,Pro,INDIVIDUAL,false,1,4,18-24
65d7699d-53f9-49ff-a233-9700c37deae7,,,,Pro,INDIVIDUAL,true,8,24,25-35
64f6f834-ab8d-4ca2-912d-bdf24e9a4468,,,,Business,INDIVIDUAL,true,3,69,65+
b8d2b48c-dc66-4c3e-a841-757ad5fb0c9a,BETWEEN_10K_AND_25K,CONSTRUCTION_MECHANIC_OR_MAINTENANCE_WORKER,VISUALIZE_AND_TRACK_FINANCES,Pro,BUSINESS,false,1,28,25-35
93a2f149-c834-4414-8ef8-196a67ecfe54,BETWEEN_50K_AND_100K,HOSPITALITY_OFFICE_OR_ADMINISTRATIVE_SUPPORT_WORKER,VISUALIZE_AND_TRACK_FINANCES,Pro,BUSINESS,true,0,3,36-44
4ad24f1e-bc08-482a-935f-4e73d753a8b1,BETWEEN_100K_AND_250K,EXECUTIVE_OR_MANAGER,,Starter,INDIVIDUAL,true,5,21,45-54
2df7b8c4-cb88-406e-9742-933759ba0d3c,BETWEEN_50K_AND_100K,CONSTRUCTION_MECHANIC_OR_MAINTENANCE_WORKER,AUTOMATE_MY_BUDGETING,Pro,INDIVIDUAL,false,1,15,45-54
e3b560eb-ee09-4214-9795-9231deca769f,BETWEEN_25K_AND_50K,EXECUTIVE_OR_MANAGER,AUTOMATE_MY_BUDGETING,Starter,INDIVIDUAL,true,1,5,36-44
5673aecd-9a52-4c79-a06e-f64268aae3e9,OVER_250K,EXECUTIVE_OR_MANAGER,PROFIT_FIRST,Business,BUSINESS,false,0,15,45-54
01a45355-8d92-4e4b-b329-9be64657d242,OVER_250K,CONSTRUCTION_MECHANIC_OR_MAINTENANCE_WORKER,OPTIMIZE_CASH_FLOW,Growth,BUSINESS,false,0,15,25-35
4898989f-5e24-4fc3-951b-a829c4ecb96a,BETWEEN_50K_AND_100K,EDUCATOR,ORGANIZE_FINANCING,Starter,BUSINESS,true,5,15,36-44
9174fd4f-0d13-4087-ac3e-57f3d35eb205,OVER_250K,CONSTRUCTION_MECHANIC_OR_MAINTENANCE_WORKER,AUTOMATE_MY_BUDGETING,Business,BUSINESS,true,2,5,36-44
9c567064-04c9-41f7-81ef-aef060353c9d,OVER_250K,EXECUTIVE_OR_MANAGER,,Pro,BUSINESS,false,0,6,25-35
9ab9af97-cd76-42d5-8333-442130499946,BETWEEN_50K_AND_100K,EXECUTIVE_OR_MANAGER,,Pro,BUSINESS,false,0,10,18-24
fe923024-ffdb-46a7-9281-360e72314ba0,BETWEEN_100K_AND_250K,SCIENTIST_OR_TECHNOLOGIST,PAY_OFF_DEBT,Pro,INDIVIDUAL,true,1,35,25-35
fb12ef04-2388-47f8-96a0-e8667e69d5a0,BETWEEN_100K_AND_250K,ARCHITECT_OR_ENGINEER,,Pro,BUSINESS,false,2,9,36-44
1856f77e-3acf-4a55-a857-c7a4bd934d78,BETWEEN_25K_AND_50K,EXECUTIVE_OR_MANAGER,,Pro,BUSINESS,true,1,22,25-35
807385e1-1693-4fa9-b702-3e152d848d40,BETWEEN_25K_AND_50K,GIG_WORKER,OPTIMIZE_CASH_FLOW,Pro,BUSINESS,true,1,7,36-44
04cea9f9-859d-440e-982e-07b9208030ee,UP_TO_10K,BUSINESS_ANALYST_ACCOUNTANT_OR_FINANCIAL_ADVISOR,,Pro,BUSINESS,true,4,5,25-35
4c4a7d9c-3c28-4a74-bbcd-a5f0b2f4ae99,BETWEEN_50K_AND_100K,EXECUTIVE_OR_MANAGER,AUTOMATE_MY_BUDGETING,Business,BUSINESS,true,3,10,55-64
0268f2fc-464d-4dfe-82cb-fd640c8b6181,BETWEEN_50K_AND_100K,EXECUTIVE_OR_MANAGER,OPTIMIZE_CASH_FLOW,Starter,INDIVIDUAL,false,2,11,25-35
c21a0ef7-fbc8-4b89-a56b-4bd9fb6d837a,BETWEEN_100K_AND_250K,EDUCATOR,VISUALIZE_AND_TRACK_FINANCES,Pro,BUSINESS,false,0,24,45-54
3a137b7d-2996-44b6-a527-a5976a709e5c,BETWEEN_50K_AND_100K,EXECUTIVE_OR_MANAGER,AUTOMATE_MY_BUDGETING,Starter,INDIVIDUAL,true,2,8,55-64
5da7c8da-4724-4ffc-9a2d-90aa1d589fa9,UP_TO_10K,GIG_WORKER,,Pro,BUSINESS,true,2,16,45-54
70d6be8b-945d-469e-b2cb-03160c556807,BETWEEN_100K_AND_250K,EXECUTIVE_OR_MANAGER,,Starter,INDIVIDUAL,false,1,23,45-54
897e7620-d588-4279-9d21-9d1670ddc258,BETWEEN_50K_AND_100K,CONSTRUCTION_MECHANIC_OR_MAINTENANCE_WORKER,,Pro,BUSINESS,true,2,21,55-64
5b2a95ac-de4d-442c-bd4e-48a531f1ba1d,BETWEEN_50K_AND_100K,EXECUTIVE_OR_MANAGER,VISUALIZE_AND_TRACK_FINANCES,Starter,INDIVIDUAL,true,3,10,36-44
8d3b1c59-41a4-4c9c-95c4-d1700536a6d0,OVER_250K,CONSTRUCTION_MECHANIC_OR_MAINTENANCE_WORKER,MAXIMIZE_SAVINGS,Business,BUSINESS,false,2,15,36-44
3df0c88a-8d5c-4d40-9a04-e9abbd82303f,BETWEEN_100K_AND_250K,ARCHITECT_OR_ENGINEER,,Starter,BUSINESS,false,1,9,36-44
62dba13e-dde0-487a-b7e1-301887429c58,BETWEEN_50K_AND_100K,GIG_WORKER,MANAGE_BUSINESS_PAYMENTS,Starter,INDIVIDUAL,false,1,49,25-35
837ace7d-604c-4a0b-9d5a-754e3cda6106,BETWEEN_100K_AND_250K,EXECUTIVE_OR_MANAGER,OPTIMIZE_CASH_FLOW,Pro,BUSINESS,true,1,3,25-35
5e362cb0-6c55-49e4-98c6-610aeea5b8c5,BETWEEN_100K_AND_250K,ARCHITECT_OR_ENGINEER,ORGANIZE_FINANCING,Pro,INDIVIDUAL,true,3,19,45-54
7a9f7593-a268-44de-a1a1-14aa24f9ef17,UP_TO_10K,NURSE_HEALTHCARE_TECHNICIAN_OR_HEALTHCARE_SUPPORT,PAY_OFF_DEBT,Starter,INDIVIDUAL,true,1,20,36-44
dabd3103-ce14-4434-8a3b-edcce302985b,BETWEEN_50K_AND_100K,ENTERTAINMENT_SPORTS_ARTS_OR_MEDIA,ORGANIZE_FINANCING,Starter,INDIVIDUAL,false,0,13,45-54
093d3706-831d-41b7-af52-cc639fc33a17,BETWEEN_50K_AND_100K,ARCHITECT_OR_ENGINEER,,Starter,INDIVIDUAL,true,2,21,18-24
8491cd87-09bb-4230-88ba-f4baffa11fea,BETWEEN_50K_AND_100K,ARCHITECT_OR_ENGINEER,,Starter,INDIVIDUAL,false,1,15,25-35
8cf332d0-2062-4e99-b81d-482bbbdac915,BETWEEN_50K_AND_100K,BUSINESS_ANALYST_ACCOUNTANT_OR_FINANCIAL_ADVISOR,MAINTAIN_CONTROL,Starter,INDIVIDUAL,true,1,27,25-35
27784229-3387-4e2f-844b-ef5cf833f1bc,OVER_250K,SALES_REPRESENTATIVE_BROKER_AGENT,VISUALIZE_AND_TRACK_FINANCES,Starter,INDIVIDUAL,true,0,21,25-35
adafb867-a168-4161-8023-8c8f23d75a67,,EXECUTIVE_OR_MANAGER,,Pro,INDIVIDUAL,false,1,59,45-54
70251dd4-8db5-4546-9637-518b24532bce,BETWEEN_100K_AND_250K,EXECUTIVE_OR_MANAGER,,Pro,BUSINESS,true,2,31,25-35
d94b1212-de4b-47fc-a0d1-ee8682fc77f7,BETWEEN_100K_AND_250K,ARCHITECT_OR_ENGINEER,,Pro,INDIVIDUAL,false,2,50,55-64
2b421682-ffe0-44db-b4d1-f84a30e0b073,UP_TO_10K,NURSE_HEALTHCARE_TECHNICIAN_OR_HEALTHCARE_SUPPORT,,Business,BUSINESS,true,2,13,36-44
e80ad685-bacb-442f-9739-058c08f2f5ff,BETWEEN_10K_AND_25K,EXECUTIVE_OR_MANAGER,OPTIMIZE_CASH_FLOW,Pro,BUSINESS,true,0,31,55-64
39370c33-cc17-4c41-b716-e955ea0ca97f,BETWEEN_100K_AND_250K,EDUCATOR,,Pro,INDIVIDUAL,true,1,2,36-44
6798603b-6860-45cd-a17d-8ef8ee860073,OVER_250K,EXECUTIVE_OR_MANAGER,AUTOMATE_MY_BUDGETING,Business,BUSINESS,true,1,9,25-35
cba8193f-bfe2-4502-b215-781c63ea29de,BETWEEN_50K_AND_100K,CONSTRUCTION_MECHANIC_OR_MAINTENANCE_WORKER,ORGANIZE_FINANCING,Starter,INDIVIDUAL,true,0,2,36-44
0ce9d915-120b-4d91-aae8-7489c0d3be83,BETWEEN_50K_AND_100K,HOSPITALITY_OFFICE_OR_ADMINISTRATIVE_SUPPORT_WORKER,OPTIMIZE_CASH_FLOW,Pro,BUSINESS,true,3,10,36-44
9623f2a5-770f-490c-b3fa-8ec0b5174ff5,BETWEEN_50K_AND_100K,ENTERTAINMENT_SPORTS_ARTS_OR_MEDIA,VISUALIZE_AND_TRACK_FINANCES,Pro,BUSINESS,true,3,10,36-44
a035be71-f638-4c7e-8b4c-816cebe58879,BETWEEN_25K_AND_50K,SCIENTIST_OR_TECHNOLOGIST,PROFIT_FIRST,Starter,INDIVIDUAL,false,0,24,45-54
befb3577-4563-447d-854c-4281ca2ffbdd,BETWEEN_100K_AND_250K,EDUCATOR,,Pro,BUSINESS,true,2,23,36-44
a7ffc4f8-9843-42ef-8b59-9887ee4b4ced,,,,Starter,INDIVIDUAL,true,4,22,25-35
1b101a3f-9ce7-4fbf-90a6-7161eaa0c82f,BETWEEN_50K_AND_100K,ARCHITECT_OR_ENGINEER,PAY_OFF_DEBT,Starter,BUSINESS,true,1,35,25-35
2c3eac46-3486-4d0b-b88a-d64a2c67192e,BETWEEN_100K_AND_250K,SCIENTIST_OR_TECHNOLOGIST,OPTIMIZE_CASH_FLOW,Pro,BUSINESS,false,1,7,25-35
f49ec656-7de3-4dda-ad5c-fa5b81324d03,OVER_250K,PILOT_DRIVER_OPERATOR,ORGANIZE_FINANCING,Starter,INDIVIDUAL,false,1,25,36-44
443bc301-5b01-42ae-a8c1-58fef286c2d9,OVER_250K,EDUCATOR,OPTIMIZE_CASH_FLOW,Business,BUSINESS,false,0,47,36-44
39558c70-e04b-4085-9d71-7f40c85316ef,BETWEEN_10K_AND_25K,EXECUTIVE_OR_MANAGER,OPTIMIZE_CASH_FLOW,Pro,BUSINESS,false,0,6,18-24
bb366050-c6e5-41b6-941e-a15d5f279f22,BETWEEN_25K_AND_50K,HOUSEHOLD_MANAGER,ORGANIZE_FINANCING,Pro,BUSINESS,true,2,6,25-35
6946abc2-1f83-4f4a-a713-e79580c6f312,BETWEEN_100K_AND_250K,SCIENTIST_OR_TECHNOLOGIST,AUTOMATE_MY_BUDGETING,Business,BUSINESS,true,2,16,36-44
fa72d1f7-4bd1-40ff-ba0d-a6bac4834ddd,BETWEEN_100K_AND_250K,EXECUTIVE_OR_MANAGER,,Business,BUSINESS,true,2,20,45-54
af4b8c65-64cd-4421-ba83-8a3fb319015d,BETWEEN_100K_AND_250K,EDUCATOR,PAY_OFF_DEBT,Business,BUSINESS,true,2,11,36-44
5d4badb1-7bf2-4521-b485-f6adfc915c72,OVER_250K,EXECUTIVE_OR_MANAGER,MAXIMIZE_SAVINGS,Pro,BUSINESS,false,0,23,45-54
4401063f-74e4-4415-acf4-3dda3eae76e4,BETWEEN_10K_AND_25K,STUDENT,OPTIMIZE_CASH_FLOW,Pro,BUSINESS,false,0,6,18-24
82cdcbd6-ec95-4706-8e42-009eff0e555c,BETWEEN_50K_AND_100K,BUSINESS_ANALYST_ACCOUNTANT_OR_FINANCIAL_ADVISOR,,Starter,INDIVIDUAL,false,0,18,65+
f0bd92ef-bdee-4a4d-884a-4c6ac430d89a,UP_TO_10K,FOOD_SERVICE_WORKER,MANAGE_BUSINESS_PAYMENTS,Pro,BUSINESS,true,1,1,36-44
94020f51-9533-4ac3-a46d-ea98a48af083,BETWEEN_25K_AND_50K,SALES_REPRESENTATIVE_BROKER_AGENT,PAY_OFF_DEBT,Pro,INDIVIDUAL,false,1,43,18-24
53aec39a-e22b-4fa7-8d4f-cc28510b36fe,BETWEEN_50K_AND_100K,CONSTRUCTION_MECHANIC_OR_MAINTENANCE_WORKER,,Business,BUSINESS,false,1,9,36-44
da8cf726-d74d-432d-a9e4-df0690934fe2,OVER_250K,EXECUTIVE_OR_MANAGER,,Pro,BUSINESS,false,1,21,36-44
ea74bc8e-b3ed-4c70-8f56-24f50bcbce29,BETWEEN_100K_AND_250K,SALES_REPRESENTATIVE_BROKER_AGENT,PROFIT_FIRST,Pro,BUSINESS,true,2,11,25-35
f60e5f52-bb90-45ce-bd79-abea1a373657,BETWEEN_50K_AND_100K,CONSTRUCTION_MECHANIC_OR_MAINTENANCE_WORKER,,Pro,INDIVIDUAL,true,1,9,25-35
c81bd7f8-9636-4871-b9f4-84c9c6cd60ed,BETWEEN_25K_AND_50K,HOSPITALITY_OFFICE_OR_ADMINISTRATIVE_SUPPORT_WORKER,,Pro,BUSINESS,true,1,10,36-44
b846dd18-1702-43e0-9c8e-e75c52208404,BETWEEN_50K_AND_100K,GIG_WORKER,PAY_OFF_DEBT,Pro,BUSINESS,false,0,8,25-35
90ebdc31-b32c-4455-8952-dd3565958374,BETWEEN_100K_AND_250K,EXECUTIVE_OR_MANAGER,,Starter,INDIVIDUAL,true,1,43,25-35
5fb895e0-732c-44a4-bc4e-f58cf26dd30d,BETWEEN_50K_AND_100K,MILITARY_OR_PUBLIC_SAFETY,PAY_OFF_DEBT,Pro,INDIVIDUAL,false,1,22,25-35
8387edb2-feca-4a14-84dd-d667e6756ac1,BETWEEN_25K_AND_50K,CONSTRUCTION_MECHANIC_OR_MAINTENANCE_WORKER,AUTOMATE_MY_INVESTMENTS,Starter,BUSINESS,false,3,26,25-35
3f135fa5-6edc-44c8-a7d8-2de64fe0acdb,OVER_250K,DOCTOR,,Pro,INDIVIDUAL,true,2,15,36-44
de3b88e2-bfd8-4f9b-b08c-18798b7386f0,BETWEEN_50K_AND_100K,SCIENTIST_OR_TECHNOLOGIST,PAY_OFF_DEBT,Starter,INDIVIDUAL,false,1,12,36-44
6e89881a-8bee-4588-ad9f-1de6daccbd29,BETWEEN_50K_AND_100K,ARCHITECT_OR_ENGINEER,MAXIMIZE_SAVINGS,Pro,BUSINESS,false,1,6,25-35
42623871-65a2-44f2-80a9-6d70f0c07f5b,BETWEEN_100K_AND_250K,SCIENTIST_OR_TECHNOLOGIST,ORGANIZE_FINANCING,Pro,BUSINESS,true,1,4,25-35
df0d5d41-d543-4b7a-b905-80ba5fbc6a29,BETWEEN_50K_AND_100K,PERSONAL_CARE_OR_SERVICE_WORKER,,Pro,BUSINESS,false,1,12,18-24
997d51a3-9292-4be2-ba4c-3b513f15cda9,OVER_250K,SCIENTIST_OR_TECHNOLOGIST,AUTOMATE_MY_BUDGETING,Pro,BUSINESS,false,4,22,36-44
5472716b-eccc-4e6c-8376-e92fcb233f80,BETWEEN_50K_AND_100K,SALES_REPRESENTATIVE_BROKER_AGENT,,Pro,INDIVIDUAL,false,3,42,36-44
9c565c0b-1fa8-4172-bc8b-e7a18998e1e7,BETWEEN_50K_AND_100K,EXECUTIVE_OR_MANAGER,DEBT_PAYMENT,Pro,BUSINESS,true,2,34,36-44
9d416858-a8ee-46a9-84aa-8e6014e2a061,BETWEEN_50K_AND_100K,SCIENTIST_OR_TECHNOLOGIST,,Starter,INDIVIDUAL,false,1,25,25-35
b7c77b77-415b-4132-b52b-9844825940da,BETWEEN_100K_AND_250K,ENTERTAINMENT_SPORTS_ARTS_OR_MEDIA,,Starter,INDIVIDUAL,true,5,16,36-44
